CustomerID,Age,Annual_Income,Spending_Score,Purchase_Frequency_Monthly,Recency_Days,Tenure_Years,Online_Purchase_Ratio,Avg_Basket_Size,Returns_Rate,Loyalty_Points,Discount_Usage_Rate,Email_Open_Rate,App_Sessions_Monthly,Wishlist_Items,Cart_Abandon_Rate,Social_Engagement_Score,Electronics_Spend,Fashion_Spend,Grocery_Spend,Travel_Spend,Customer_Service_Calls,Referral_Count,Gender
744,25.0,97143.0,87.9,24.7,11.0,0.8,0.85,6.6,0.0,2562.0,0.02,0.04,14.3,4,0.27,19.2,6770.0,8185.0,13143.0,3402.0,2,3,Female
745,36.0,83683.0,72.9,11.3,14.0,4.1,0.93,8.9,0.01,802.0,0.2,0.46,7.4,4,0.23,10.8,12354.0,8433.0,13220.0,183.0,1,1,Female
746,35.0,22178.0,14.3,0.0,267.0,2.2,0.0,4.5,0.0,0.0,0.36,0.37,2.0,2,0.48,0.0,3170.0,1887.0,3580.0,566.0,1,0,Male
747,40.0,79702.0,24.3,5.8,216.0,4.5,0.0,2.3,0.08,125.0,0.35,0.12,2.8,2,0.37,0.0,6212.0,5244.0,11963.0,2092.0,2,4,Male
748,47.0,93567.0,13.5,5.6,243.0,6.3,0.2,3.6,0.02,68.0,0.37,0.12,2.2,1,0.57,0.0,8570.0,4864.0,16763.0,6062.0,1,1,Male
749,60.0,28025.0,16.0,3.9,257.0,5.6,0.29,4.4,0.11,67.0,0.47,0.18,2.6,2,0.53,0.0,3278.0,1998.0,3548.0,211.0,1,0,Male
750,57.0,19077.0,21.1,4.2,182.0,5.0,0.31,3.9,0.15,96.0,0.25,0.5,0.0,0,0.66,2.6,2412.0,2193.0,1952.0,964.0,1,0,Male
751,39.0,104983.0,22.1,4.0,250.0,5.9,0.23,1.2,0.15,103.0,0.37,0.08,2.8,5,0.28,7.6,7778.0,8327.0,18429.0,2342.0,2,0,Male
752,49.0,30953.0,12.1,1.6,254.0,4.5,0.1,2.5,0.17,16.0,0.5,0.66,0.3,2,0.44,4.3,3189.0,2406.0,3070.0,766.0,1,0,Female
753,43.0,89379.0,1.0,5.9,156.0,1.0,0.09,2.8,0.11,5.0,0.29,0.11,3.0,7,0.36,0.0,12614.0,12503.0,13568.0,4373.0,0,0,Male
754,33.0,24127.0,79.7,10.3,20.0,4.6,1.0,4.7,0.12,905.0,0.44,0.41,6.4,6,0.44,0.0,3300.0,2528.0,3631.0,976.0,0,0,Female
755,54.0,90137.0,22.7,3.0,213.0,4.3,0.17,3.2,0.1,75.0,0.17,0.31,0.0,4,0.42,0.0,4163.0,9895.0,14658.0,6195.0,3,2,Male
756,18.0,30980.0,71.1,15.2,25.0,3.9,0.79,4.1,0.05,1167.0,0.09,0.2,1.8,4,0.16,9.6,2229.0,1342.0,4323.0,2110.0,1,1,Female
757,38.0,89854.0,22.9,2.5,120.0,5.5,0.29,5.5,0.12,57.0,0.37,0.23,3.6,3,0.15,0.0,2238.0,7852.0,6179.0,8863.0,1,0,Female
758,35.0,96174.0,81.3,29.3,13.0,1.4,0.78,7.6,0.06,2219.0,0.36,0.34,18.0,1,0.29,1.6,2525.0,4765.0,15797.0,6640.0,1,3,Female
759,21.0,31570.0,85.9,10.0,19.0,3.3,0.92,5.9,0.08,938.0,0.37,0.38,3.0,5,0.3,11.9,2375.0,778.0,4924.0,196.0,3,2,Male
760,42.0,93036.0,25.6,6.8,246.0,3.4,0.15,3.2,0.1,165.0,0.49,0.07,2.4,0,0.53,0.0,4267.0,5740.0,9776.0,7808.0,0,0,Male
761,46.0,81594.0,11.0,0.3,209.0,4.0,0.46,6.3,0.12,4.0,0.0,0.15,0.0,0,0.35,6.6,11497.0,6988.0,8202.0,3499.0,1,1,Male
762,47.0,27626.0,20.6,4.4,174.0,4.0,0.34,1.0,0.12,90.0,0.08,0.18,0.0,4,0.64,6.2,3539.0,3271.0,4553.0,2121.0,1,0,Male
763,37.0,79232.0,83.5,23.0,15.0,6.1,0.74,6.9,0.14,2053.0,0.25,0.0,8.9,4,0.13,12.7,9161.0,9715.0,9953.0,3836.0,1,1,Female
764,30.0,85121.0,75.6,34.9,7.0,2.3,0.78,9.9,0.0,2856.0,0.44,0.14,16.7,1,0.38,5.5,5906.0,8467.0,6661.0,7913.0,1,1,Female
765,21.0,25063.0,71.3,15.1,32.0,0.2,0.61,6.6,0.12,896.0,0.63,0.41,13.7,1,0.48,2.1,2046.0,1379.0,3580.0,147.0,2,1,Female
766,36.0,103684.0,16.6,5.2,202.0,4.7,0.15,2.3,0.04,89.0,0.29,0.44,5.2,3,0.35,0.0,7153.0,14390.0,15608.0,10286.0,0,0,Female
767,32.0,103588.0,10.8,6.8,163.0,7.5,0.44,2.4,0.11,66.0,0.53,0.0,3.7,3,0.42,0.0,6244.0,5927.0,9938.0,8206.0,1,0,Male
768,29.0,80756.0,29.6,9.6,185.0,2.0,0.31,4.0,0.09,296.0,0.45,0.58,0.0,4,0.41,0.0,6694.0,7331.0,13878.0,461.0,1,1,Female
769,36.0,94067.0,70.1,22.9,18.0,1.1,0.66,4.5,0.04,1732.0,0.21,0.44,15.2,2,0.18,0.0,9294.0,5733.0,13335.0,3708.0,3,0,Female
770,46.0,33516.0,25.6,5.6,232.0,3.0,0.23,3.2,0.13,146.0,0.18,0.57,1.1,4,0.61,0.3,3822.0,3378.0,5439.0,2076.0,3,1,Female
771,34.0,85222.0,84.8,24.8,7.0,0.2,0.81,6.8,0.03,1768.0,0.32,0.12,10.9,2,0.35,4.6,8095.0,6683.0,5410.0,4321.0,0,2,Male
772,34.0,89541.0,18.4,4.5,182.0,2.6,0.16,3.1,0.0,69.0,0.24,0.15,8.9,2,0.46,0.0,12821.0,5732.0,15765.0,1417.0,3,1,Male
773,36.0,27515.0,73.0,16.5,27.0,0.8,0.89,7.7,0.0,1293.0,0.4,0.26,5.6,5,0.13,0.0,1828.0,2860.0,4087.0,2365.0,2,0,Male
774,43.0,38893.0,25.7,2.7,267.0,7.3,0.55,1.0,0.08,60.0,0.41,0.2,4.7,2,0.44,2.9,2049.0,4997.0,3473.0,2070.0,1,1,Female
775,23.0,28222.0,70.8,19.2,5.0,2.6,0.59,7.4,0.17,1427.0,0.1,0.26,11.3,1,0.51,7.8,1408.0,599.0,4401.0,2815.0,2,2,Female
776,36.0,86775.0,96.7,23.9,19.0,6.9,1.0,7.0,0.03,2369.0,0.4,0.09,6.6,2,0.45,4.3,8112.0,3571.0,4639.0,3083.0,3,0,Male
777,26.0,35437.0,93.1,18.3,22.0,2.5,0.81,5.7,0.1,1464.0,0.21,0.5,13.4,4,0.46,0.0,2198.0,2014.0,6013.0,3527.0,1,0,Female
778,28.0,27169.0,67.2,15.4,5.0,2.4,0.7,7.0,0.1,996.0,0.57,0.36,10.2,3,0.12,0.0,1711.0,2023.0,2701.0,990.0,4,0,Male
779,44.0,27404.0,29.3,5.2,137.0,5.5,0.26,1.4,0.09,178.0,0.61,0.21,0.0,0,0.3,0.6,3217.0,1357.0,5418.0,91.0,0,1,Female
780,28.0,25093.0,83.2,15.3,38.0,4.3,0.69,3.9,0.16,1424.0,0.4,0.15,13.4,5,0.24,0.0,822.0,2022.0,1506.0,1340.0,0,1,Male
781,35.0,79816.0,17.3,6.1,144.0,3.2,0.0,5.3,0.1,98.0,0.33,0.43,2.6,6,0.27,0.0,2084.0,7116.0,15834.0,3709.0,2,1,Female
782,41.0,102460.0,18.1,4.0,136.0,4.7,0.13,2.5,0.08,78.0,0.12,0.44,2.5,1,0.34,0.0,3764.0,9294.0,12811.0,8981.0,0,0,Male
783,34.0,87163.0,81.0,18.6,16.0,3.3,0.73,5.4,0.02,1241.0,0.52,0.32,11.2,3,0.29,0.0,5414.0,5499.0,15629.0,4716.0,0,0,Female
784,28.0,22972.0,75.7,17.3,22.0,0.2,0.7,5.4,0.03,1216.0,0.4,0.32,5.8,6,0.61,1.1,2982.0,2181.0,3769.0,2218.0,0,2,Female
785,56.0,28515.0,20.0,4.1,304.0,3.5,0.16,1.9,0.13,79.0,0.52,0.0,6.0,3,0.47,0.0,3260.0,3015.0,1687.0,555.0,1,2,Male
786,39.0,85902.0,17.0,7.4,225.0,2.5,0.21,2.7,0.09,120.0,0.28,0.58,3.0,3,0.46,0.0,11276.0,2799.0,9427.0,2871.0,2,0,Male
787,27.0,25365.0,89.6,29.1,21.0,3.0,0.56,6.9,0.07,3081.0,0.03,0.45,9.6,1,0.65,0.0,2946.0,845.0,4004.0,712.0,2,2,Female
788,25.0,27333.0,82.1,19.4,35.0,1.9,0.57,4.1,0.02,1617.0,0.63,0.33,13.6,5,0.88,0.7,3485.0,2235.0,2244.0,469.0,0,2,Male
789,35.0,14712.0,29.2,3.0,293.0,7.2,0.16,1.3,0.12,71.0,0.4,0.07,5.4,3,0.26,0.6,1784.0,1605.0,950.0,197.0,2,2,Male
790,20.0,9161.0,98.4,18.8,20.0,3.5,0.79,6.7,0.05,2195.0,0.26,0.3,10.0,2,0.48,10.3,1203.0,297.0,998.0,849.0,1,0,Female
791,38.0,13940.0,22.1,4.9,251.0,3.1,0.25,3.3,0.1,101.0,0.26,0.69,1.0,3,0.49,5.0,1451.0,2011.0,2162.0,170.0,0,0,Male
792,63.0,27938.0,19.3,5.2,278.0,3.2,0.17,1.0,0.08,104.0,0.27,0.33,0.0,7,0.19,5.2,3047.0,815.0,2925.0,784.0,0,1,Female
793,43.0,94106.0,22.0,7.2,146.0,2.2,0.32,3.9,0.04,175.0,0.25,0.67,4.2,2,0.37,1.7,4455.0,3492.0,12615.0,3876.0,1,0,Male
794,26.0,18012.0,98.7,17.1,6.0,0.7,0.71,2.9,0.04,1962.0,0.34,0.54,13.5,3,0.41,9.6,2227.0,692.0,3079.0,1680.0,0,1,Male
795,37.0,91306.0,77.8,16.7,4.0,3.4,0.75,6.0,0.15,1253.0,0.09,0.49,7.1,3,0.37,0.0,7647.0,6253.0,16921.0,2101.0,1,1,Male
796,38.0,71663.0,22.5,7.8,128.0,4.3,0.46,1.5,0.11,198.0,0.48,0.59,0.9,2,0.27,0.0,1604.0,4465.0,11840.0,5604.0,1,0,Male
797,29.0,31479.0,100.0,21.6,5.0,3.2,0.75,4.5,0.13,1810.0,0.35,0.33,14.1,1,0.6,0.0,4546.0,2672.0,5253.0,661.0,1,1,Male
798,38.0,75467.0,1.0,1.4,202.0,2.1,0.44,1.0,0.09,2.0,0.13,0.22,4.4,3,0.44,0.0,2272.0,8370.0,7942.0,5383.0,3,0,Male
799,29.0,85931.0,78.1,20.5,1.0,2.6,1.0,5.2,0.04,1509.0,0.22,0.41,11.4,4,0.43,0.0,5252.0,9604.0,8171.0,6734.0,3,1,Female
800,26.0,22999.0,80.0,16.0,22.0,2.0,1.0,9.5,0.12,1167.0,0.39,0.0,3.8,4,0.23,0.0,1628.0,1062.0,3090.0,185.0,5,0,Female
801,43.0,93350.0,25.6,5.8,211.0,8.0,0.41,4.0,0.0,168.0,0.15,0.09,2.4,4,0.0,0.0,5261.0,5547.0,17297.0,5018.0,1,0,Male
802,39.0,88547.0,11.6,6.2,190.0,2.8,0.43,4.3,0.06,62.0,0.41,0.16,0.7,3,0.43,8.3,6513.0,12272.0,5176.0,5019.0,2,1,Male
803,40.0,88312.0,20.5,6.6,203.0,3.8,0.0,1.4,0.16,138.0,0.31,0.44,5.3,2,0.39,8.3,7740.0,3172.0,13557.0,8220.0,1,0,Male
804,30.0,21083.0,87.3,11.9,31.0,0.2,0.81,7.7,0.09,1119.0,0.38,0.16,6.0,1,0.32,0.0,2947.0,2659.0,4196.0,1758.0,1,0,Male
805,42.0,23088.0,40.3,6.1,138.0,8.2,0.32,1.0,0.0,242.0,0.32,0.11,3.3,4,0.21,0.0,1431.0,2548.0,2747.0,373.0,3,2,Male
806,37.0,96219.0,15.0,2.2,80.0,2.3,0.07,3.2,0.08,38.0,0.16,0.11,4.9,2,0.38,0.0,13907.0,4948.0,9634.0,6918.0,2,1,Female
807,35.0,85566.0,31.6,1.1,149.0,0.9,0.23,4.9,0.03,34.0,0.2,0.08,2.1,4,0.4,0.0,5444.0,6505.0,16312.0,1714.0,2,1,Male
808,34.0,32512.0,15.0,0.6,187.0,2.3,0.19,2.9,0.11,9.0,0.17,0.47,2.9,7,0.27,0.0,2700.0,3143.0,1912.0,2900.0,1,0,Female
809,37.0,103122.0,91.4,23.7,20.0,2.4,1.0,4.6,0.05,1754.0,0.26,0.13,3.6,3,0.42,1.2,5694.0,9572.0,20497.0,5426.0,4,1,Female
810,46.0,25975.0,23.6,1.9,173.0,0.9,0.37,3.7,0.11,50.0,0.45,0.24,0.0,4,0.25,4.9,2653.0,1059.0,2243.0,2329.0,2,0,Male
811,29.0,31328.0,72.5,17.8,8.0,2.8,1.0,7.4,0.06,1452.0,0.26,0.11,7.8,3,0.27,1.3,2676.0,1251.0,4225.0,373.0,0,2,Female
812,29.0,30648.0,86.1,18.0,24.0,1.4,0.65,8.6,0.09,1382.0,0.19,0.23,9.9,2,0.27,6.7,2415.0,2678.0,5998.0,891.0,5,1,Female
813,22.0,32170.0,66.5,16.2,16.0,6.3,0.7,4.6,0.05,1140.0,0.19,0.05,8.9,0,0.44,3.9,932.0,774.0,3489.0,1489.0,2,1,Male
814,25.0,102934.0,80.8,18.2,23.0,3.1,0.96,6.3,0.03,1737.0,0.26,0.56,9.8,4,0.48,1.2,14191.0,12692.0,13271.0,6526.0,1,1,Female
815,28.0,85535.0,100.0,28.0,22.0,0.8,0.68,7.3,0.04,3001.0,0.29,0.42,15.0,2,0.12,6.7,8912.0,8254.0,14289.0,6603.0,2,1,Male
816,23.0,25259.0,61.7,11.7,21.0,1.1,0.92,3.5,0.02,795.0,0.73,0.67,3.6,1,0.37,0.7,3726.0,3065.0,4121.0,1822.0,4,1,Male
817,30.0,92301.0,81.1,19.2,21.0,4.7,0.81,6.8,0.04,1828.0,0.26,0.29,11.4,3,0.76,3.5,10887.0,12638.0,17532.0,2103.0,1,1,Male
818,43.0,78967.0,5.9,10.1,187.0,9.3,0.24,4.6,0.18,61.0,0.41,0.19,7.6,5,0.25,9.7,10229.0,3545.0,14844.0,1530.0,2,1,Female
819,45.0,94308.0,18.6,11.2,204.0,7.8,0.56,2.2,0.13,173.0,0.56,0.24,7.8,3,0.28,5.6,12518.0,12989.0,5581.0,4145.0,0,1,Female
820,44.0,25738.0,15.0,7.0,241.0,1.7,0.12,3.6,0.05,107.0,0.4,0.58,2.8,3,0.33,0.3,535.0,3619.0,5030.0,1326.0,3,1,Male
821,32.0,84316.0,75.2,19.7,15.0,6.1,1.0,5.3,0.13,1244.0,0.28,0.18,10.0,4,0.36,0.0,4949.0,9442.0,15570.0,8016.0,1,3,Female
822,26.0,18152.0,69.0,18.9,30.0,0.2,0.8,6.3,0.0,1400.0,0.22,0.39,8.7,6,0.45,0.0,2066.0,2520.0,2659.0,1724.0,1,2,Male
823,27.0,21455.0,81.5,17.9,20.0,0.4,0.82,5.0,0.14,1406.0,0.15,0.44,13.6,2,0.56,0.0,2580.0,1512.0,1214.0,977.0,2,1,Female
824,43.0,91298.0,32.0,5.3,220.0,3.9,0.15,2.9,0.03,176.0,0.31,0.61,9.5,2,0.43,0.0,3958.0,7265.0,13477.0,3451.0,2,1,Male
825,25.0,16050.0,77.9,15.4,24.0,5.0,0.78,7.7,0.08,1155.0,0.11,0.62,9.8,3,0.52,1.6,395.0,540.0,2212.0,983.0,2,1,Male
826,28.0,27768.0,79.8,18.9,18.0,2.1,0.8,6.1,0.08,1263.0,0.26,0.22,7.2,2,0.22,0.0,4090.0,3378.0,2832.0,2557.0,0,2,Female
827,33.0,92765.0,85.2,25.0,21.0,4.1,0.95,4.8,0.12,2275.0,0.12,0.3,8.5,3,0.17,1.7,3334.0,3878.0,7857.0,5924.0,2,0,Female
828,42.0,35005.0,17.0,3.3,256.0,3.2,0.25,1.5,0.06,60.0,0.33,0.19,4.0,2,0.38,3.1,3077.0,1673.0,1935.0,1120.0,0,1,Male
829,31.0,69893.0,12.2,9.2,226.0,3.9,0.29,6.2,0.07,111.0,0.27,0.57,6.4,1,0.23,0.0,10084.0,5436.0,11993.0,1375.0,0,1,Female
830,27.0,77364.0,80.7,20.3,4.0,2.3,0.57,3.9,0.1,1311.0,0.24,0.52,7.6,8,0.23,4.7,7306.0,1957.0,11929.0,5181.0,2,1,Female
831,24.0,20403.0,82.6,14.1,24.0,0.5,1.0,3.3,0.1,1023.0,0.09,0.07,3.2,2,0.3,0.0,2657.0,2406.0,2195.0,1701.0,1,1,Female
832,31.0,103295.0,94.9,22.9,10.0,2.4,0.64,8.0,0.1,1887.0,0.72,0.2,10.1,2,0.46,3.7,9400.0,12070.0,15024.0,1517.0,1,0,Male
833,28.0,33174.0,26.3,7.6,142.0,5.1,0.07,2.5,0.02,213.0,0.03,0.18,0.0,1,0.52,0.0,1991.0,3756.0,2604.0,1321.0,1,0,Female
834,52.0,32969.0,34.4,1.0,241.0,2.3,0.16,1.0,0.16,32.0,0.06,0.47,0.0,0,0.42,0.0,3628.0,4590.0,6588.0,3272.0,0,1,Male
835,22.0,81760.0,96.5,22.8,12.0,2.6,0.44,4.9,0.16,2590.0,0.42,0.41,8.5,3,0.32,8.6,4021.0,10176.0,14052.0,6500.0,4,0,Male
836,33.0,87329.0,19.0,6.6,329.0,7.8,0.1,2.9,0.01,126.0,0.21,0.36,1.0,3,0.35,0.0,5909.0,11588.0,7127.0,7987.0,1,2,Male
837,25.0,24165.0,99.2,17.1,15.0,1.0,0.79,6.0,0.05,1912.0,0.07,0.12,2.9,0,0.4,3.7,2558.0,3225.0,1209.0,645.0,5,0,Female
838,34.0,87176.0,4.0,4.5,298.0,0.9,0.3,2.3,0.06,19.0,0.17,0.38,0.3,4,0.45,5.9,12038.0,12650.0,7862.0,1117.0,3,1,Male
839,27.0,32555.0,82.8,22.2,6.0,1.0,0.58,5.5,0.05,1782.0,0.04,0.15,11.8,2,0.38,3.2,2489.0,1608.0,3121.0,1517.0,0,1,Male
840,37.0,87705.0,84.4,15.0,14.0,6.3,0.63,7.1,0.07,1487.0,0.26,0.31,3.4,7,0.15,3.1,5467.0,5733.0,17087.0,4790.0,0,2,Male
841,30.0,23152.0,94.1,25.5,21.0,4.0,0.97,6.1,0.07,2424.0,0.5,0.28,15.2,1,0.29,5.7,2368.0,1397.0,4291.0,2090.0,2,1,Male
842,42.0,26754.0,18.3,6.6,328.0,4.1,0.2,2.1,0.1,144.0,0.37,0.61,2.8,7,0.47,10.1,1797.0,3436.0,3464.0,125.0,0,0,Male
843,36.0,92382.0,81.3,23.0,2.0,5.4,0.79,6.9,0.17,1800.0,0.24,0.48,6.3,2,0.61,4.3,6448.0,2053.0,10934.0,1448.0,2,3,Female
844,24.0,29491.0,89.3,25.5,8.0,3.1,0.63,5.9,0.0,1990.0,0.37,0.24,10.3,2,0.51,5.3,1890.0,889.0,3597.0,2081.0,1,1,Male
845,31.0,82583.0,79.0,21.4,1.0,4.1,0.92,6.1,0.08,1596.0,0.33,0.61,8.3,3,0.45,0.0,8376.0,5462.0,8594.0,3046.0,0,1,Male
846,19.0,30001.0,65.2,26.0,29.0,4.3,0.99,4.5,0.05,1561.0,0.19,0.23,15.6,2,0.62,1.7,1518.0,622.0,5163.0,1188.0,1,0,Male
847,52.0,26817.0,8.4,5.4,268.0,3.9,0.24,1.9,0.19,42.0,0.06,0.0,0.0,3,0.46,0.0,1046.0,2959.0,2019.0,229.0,1,0,Male
848,21.0,24181.0,86.7,20.1,22.0,1.3,0.77,2.2,0.0,1749.0,0.17,0.63,10.4,4,0.41,0.2,2501.0,2582.0,2817.0,1424.0,0,2,Female
849,33.0,92216.0,6.9,6.7,234.0,1.8,0.25,1.3,0.06,42.0,0.34,0.18,9.7,3,0.34,1.0,5765.0,11708.0,18428.0,6901.0,1,1,Female
850,46.0,86259.0,4.6,4.5,187.0,3.5,0.19,1.6,0.02,21.0,0.19,0.39,9.2,4,0.45,0.0,4416.0,2915.0,13692.0,6915.0,2,0,Female
851,39.0,81328.0,21.1,6.0,161.0,4.6,0.42,4.8,0.04,110.0,0.43,0.48,0.4,2,0.39,0.0,8785.0,7342.0,13556.0,1049.0,0,0,Male
852,23.0,26401.0,67.0,8.0,16.0,0.2,0.96,7.2,0.06,505.0,0.42,0.21,3.0,1,0.75,9.7,897.0,3290.0,4734.0,211.0,1,0,Male
853,42.0,29318.0,32.4,6.2,159.0,4.6,0.05,2.7,0.07,238.0,0.53,0.42,1.7,5,0.51,0.0,739.0,983.0,3035.0,671.0,2,0,Female
854,43.0,28538.0,12.3,3.3,292.0,3.3,0.12,1.0,0.09,48.0,0.1,0.0,0.0,2,0.59,0.0,628.0,3363.0,3424.0,2615.0,2,1,Male
855,19.0,22599.0,70.9,14.6,12.0,0.2,0.81,5.1,0.09,906.0,0.18,0.44,9.9,3,0.02,0.0,1604.0,2383.0,2506.0,1359.0,0,0,Female
856,35.0,24189.0,34.3,2.2,221.0,2.8,0.29,2.3,0.03,79.0,0.2,0.0,6.5,3,0.27,0.0,1524.0,1643.0,4110.0,82.0,1,2,Female
857,29.0,92813.0,85.1,12.1,14.0,1.8,0.73,6.0,0.14,1007.0,0.29,0.31,4.6,2,0.4,3.9,3014.0,2341.0,15238.0,8411.0,1,2,Female
858,43.0,83728.0,9.6,4.3,165.0,4.8,0.16,1.3,0.04,37.0,0.46,0.45,0.5,4,0.55,11.6,8224.0,12166.0,10997.0,268.0,2,1,Male
859,27.0,21889.0,79.9,12.4,1.0,3.0,0.76,4.8,0.13,1027.0,0.26,0.05,9.2,4,0.34,6.5,1394.0,3202.0,1353.0,1990.0,1,0,Male
860,26.0,35324.0,77.2,15.6,12.0,2.3,0.6,6.8,0.03,1374.0,0.0,0.32,13.7,2,0.36,0.0,3508.0,4075.0,2693.0,426.0,2,0,Female
861,32.0,21400.0,74.1,17.7,26.0,3.6,0.9,6.5,0.17,1352.0,0.0,0.61,13.3,5,0.62,8.2,1174.0,1938.0,2320.0,1960.0,2,2,Male
862,45.0,80851.0,14.3,5.3,94.0,2.6,0.23,1.8,0.0,90.0,0.29,0.14,4.1,3,0.34,0.0,4367.0,5439.0,4639.0,4596.0,1,0,Male
863,25.0,23105.0,76.8,23.7,7.0,1.7,0.78,5.2,0.22,2036.0,0.38,0.46,14.8,2,0.52,2.9,2366.0,2975.0,4185.0,1496.0,2,1,Male
864,39.0,29348.0,19.9,4.7,175.0,5.7,0.22,1.0,0.06,103.0,0.23,0.36,3.3,5,0.4,0.0,1139.0,4326.0,4747.0,2581.0,2,0,Female
865,32.0,28624.0,78.7,18.8,19.0,4.9,0.52,7.2,0.03,1259.0,0.56,0.56,14.0,4,0.74,7.2,2616.0,2270.0,4878.0,2329.0,1,0,Male
866,21.0,32231.0,80.8,14.3,18.0,0.2,0.78,7.0,0.0,1343.0,0.32,0.47,4.6,4,0.62,4.9,1461.0,2914.0,1864.0,1747.0,0,1,Female
867,39.0,93582.0,81.8,20.1,21.0,4.0,0.65,5.6,0.13,1607.0,0.46,0.02,11.7,3,0.53,6.3,13017.0,3281.0,11781.0,3452.0,1,1,Female
868,30.0,24340.0,21.3,5.5,219.0,1.9,0.32,1.1,0.15,103.0,0.42,0.45,5.5,2,0.29,4.9,2117.0,2108.0,4456.0,1379.0,2,0,Female
869,19.0,35755.0,66.8,18.2,15.0,3.5,0.9,10.2,0.16,1184.0,0.51,0.78,11.0,3,0.32,0.0,2072.0,3343.0,5254.0,2829.0,2,0,Female
870,25.0,24262.0,76.5,10.8,16.0,4.9,0.65,4.8,0.19,925.0,0.03,0.26,5.4,4,0.41,0.0,1513.0,879.0,1972.0,1656.0,3,0,Male
871,43.0,85708.0,23.0,6.6,217.0,5.4,0.14,1.7,0.1,177.0,0.13,0.64,0.0,3,0.26,1.5,11788.0,7134.0,4582.0,751.0,2,1,Male
872,38.0,94674.0,20.0,6.4,191.0,6.7,0.21,2.3,0.11,130.0,0.4,0.38,4.2,3,0.45,6.7,8864.0,5395.0,7103.0,7770.0,0,0,Female
873,30.0,81844.0,88.9,33.1,24.0,1.2,0.69,6.8,0.03,2364.0,0.3,0.54,18.6,2,0.58,0.7,6760.0,7248.0,10796.0,5951.0,2,1,Female
874,38.0,84793.0,12.6,9.0,94.0,6.8,0.13,3.6,0.12,109.0,0.02,0.34,5.2,5,0.21,0.0,8565.0,2793.0,15468.0,1371.0,2,2,Male
875,54.0,29925.0,15.5,0.0,316.0,2.2,0.11,3.3,0.05,0.0,0.57,0.46,2.9,2,0.61,0.0,4151.0,4238.0,4135.0,208.0,2,1,Female
876,46.0,28681.0,20.5,4.7,254.0,4.0,0.1,6.2,0.08,101.0,0.09,0.0,4.3,4,0.2,9.6,2735.0,4261.0,2434.0,1528.0,3,0,Male
877,38.0,88428.0,20.6,5.8,228.0,5.3,0.37,5.8,0.14,113.0,0.04,0.45,0.0,4,0.43,0.0,1771.0,5189.0,12709.0,7039.0,0,0,Male
878,43.0,81764.0,26.0,6.6,121.0,10.5,0.17,3.6,0.1,162.0,0.33,0.0,0.0,2,0.3,7.8,6175.0,2125.0,6843.0,1686.0,0,0,Female
879,32.0,29955.0,16.1,1.9,228.0,4.6,0.26,3.8,0.12,26.0,0.43,0.1,6.2,2,0.31,0.0,2007.0,2241.0,1929.0,2207.0,1,0,Female
880,21.0,31663.0,80.8,14.1,16.0,5.4,1.0,7.3,0.0,1094.0,0.0,0.09,10.9,7,0.48,0.0,4746.0,2144.0,3913.0,2981.0,1,3,Male
881,36.0,27639.0,88.3,15.0,23.0,3.4,0.7,7.8,0.0,1479.0,0.44,0.36,6.6,3,0.63,0.0,1532.0,1543.0,1886.0,665.0,1,2,Female
882,45.0,87349.0,18.6,5.0,241.0,4.9,0.1,1.0,0.1,81.0,0.37,0.44,0.0,4,0.47,0.0,12098.0,7282.0,4522.0,4284.0,3,1,Female
883,33.0,79412.0,72.8,22.1,17.0,3.1,0.86,3.6,0.03,1881.0,0.39,0.51,9.8,4,0.5,0.0,11270.0,7002.0,10800.0,5234.0,3,2,Female
884,37.0,83110.0,86.0,24.8,7.0,2.4,0.83,7.4,0.06,1960.0,0.22,0.57,13.7,4,0.23,1.8,8668.0,9541.0,5140.0,4310.0,2,0,Male
885,35.0,95401.0,78.5,15.1,18.0,1.3,0.84,7.2,0.14,1096.0,0.53,0.64,2.8,2,0.32,2.2,6808.0,13929.0,18540.0,8382.0,1,0,Female
886,44.0,14441.0,28.5,1.7,318.0,2.7,0.25,1.0,0.07,46.0,0.34,0.27,0.0,1,0.48,0.0,1858.0,1554.0,2515.0,600.0,1,0,Male
887,56.0,29503.0,26.9,4.9,221.0,1.4,0.0,2.9,0.1,114.0,0.51,0.31,0.0,2,0.42,2.7,2387.0,2912.0,4633.0,2073.0,1,0,Male
888,24.0,21188.0,91.0,25.8,14.0,1.9,0.91,5.0,0.17,2503.0,0.26,0.21,16.9,7,0.37,0.0,1204.0,684.0,1999.0,292.0,1,2,Female
889,36.0,32153.0,9.6,3.5,301.0,6.3,0.11,2.4,0.06,34.0,0.32,0.5,0.0,4,0.25,5.8,1298.0,1153.0,2598.0,139.0,1,1,Female
890,35.0,80141.0,60.1,28.0,26.0,5.4,0.34,8.5,0.1,1471.0,0.0,0.29,12.6,2,0.41,1.6,3120.0,9585.0,8684.0,4945.0,0,3,Female
891,25.0,89010.0,79.9,27.1,19.0,4.4,0.45,5.7,0.0,1765.0,0.45,0.19,10.4,2,0.44,0.0,7343.0,5623.0,5565.0,4721.0,0,3,Female
892,37.0,90588.0,15.0,2.8,127.0,5.0,0.1,5.4,0.09,45.0,0.31,0.31,0.0,1,0.18,0.5,13091.0,9222.0,16947.0,3547.0,2,0,Female
